,end,val,accn,fy,fp,form,filed,frame,ticker
5905,2018-06-30,184861000000,0000004962-18-000095,2018.0,Q2,10-Q,2018-07-24,,AXP
5906,2018-06-30,185000000000,0000004962-19-000051,2019.0,Q2,10-Q,2019-07-23,CY2018Q2I,AXP
5907,2018-09-30,189092000000,0000004962-18-000121,2018.0,Q3,10-Q,2018-10-23,,AXP
5908,2018-09-30,189000000000,0000004962-19-000086,2019.0,Q3,10-Q,2019-10-21,CY2018Q3I,AXP
5909,2018-12-31,188602000000,0000004962-19-000018,2018.0,FY,10-K,2019-02-13,,AXP
5910,2018-12-31,188602000000,0000004962-19-000031,2019.0,Q1,10-Q,2019-04-23,,AXP
5911,2018-12-31,188602000000,0000004962-19-000051,2019.0,Q2,10-Q,2019-07-23,,AXP
5912,2018-12-31,188602000000,0000004962-19-000086,2019.0,Q3,10-Q,2019-10-21,,AXP
5913,2018-12-31,188602000000,0000004962-20-000030,2019.0,FY,10-K,2020-02-13,,AXP
5914,2018-12-31,189000000000,0000004962-21-000013,2020.0,FY,10-K,2021-02-12,CY2018Q4I,AXP
5915,2019-03-31,197193000000,0000004962-19-000031,2019.0,Q1,10-Q,2019-04-23,,AXP
5916,2019-03-31,197000000000,0000004962-20-000054,2020.0,Q1,10-Q,2020-04-24,CY2019Q1I,AXP
5917,2019-06-30,197603000000,0000004962-19-000051,2019.0,Q2,10-Q,2019-07-23,,AXP
5918,2019-06-30,198000000000,0000004962-20-000079,2020.0,Q2,10-Q,2020-07-24,CY2019Q2I,AXP
5919,2019-09-30,194184000000,0000004962-19-000086,2019.0,Q3,10-Q,2019-10-21,,AXP
5920,2019-09-30,194000000000,0000004962-20-000098,2020.0,Q3,10-Q,2020-10-23,CY2019Q3I,AXP
5921,2019-12-31,198321000000,0000004962-20-000030,2019.0,FY,10-K,2020-02-13,,AXP
5922,2019-12-31,198321000000,0000004962-20-000054,2020.0,Q1,10-Q,2020-04-24,,AXP
5923,2019-12-31,198321000000,0000004962-20-000079,2020.0,Q2,10-Q,2020-07-24,,AXP
5924,2019-12-31,198321000000,0000004962-20-000098,2020.0,Q3,10-Q,2020-10-23,,AXP
5925,2019-12-31,198321000000,0000004962-21-000013,2020.0,FY,10-K,2021-02-12,,AXP
5926,2019-12-31,198000000000,0000004962-22-000008,2021.0,FY,10-K,2022-02-11,CY2019Q4I,AXP
5927,2020-03-31,186060000000,0000004962-20-000054,2020.0,Q1,10-Q,2020-04-24,,AXP
5928,2020-03-31,186000000000,0000004962-21-000028,2021.0,Q1,10-Q,2021-04-23,CY2020Q1I,AXP
5929,2020-06-30,188608000000,0000004962-20-000079,2020.0,Q2,10-Q,2020-07-24,,AXP
5930,2020-06-30,189000000000,0000004962-21-000042,2021.0,Q2,10-Q,2021-07-23,CY2020Q2I,AXP
5931,2020-09-30,187259000000,0000004962-20-000098,2020.0,Q3,10-Q,2020-10-23,,AXP
5932,2020-09-30,187000000000,0000004962-21-000060,2021.0,Q3,10-Q,2021-10-22,CY2020Q3I,AXP
5933,2020-12-31,191367000000,0000004962-21-000013,2020.0,FY,10-K,2021-02-12,,AXP
5934,2020-12-31,191367000000,0000004962-21-000028,2021.0,Q1,10-Q,2021-04-23,,AXP
5935,2020-12-31,191367000000,0000004962-21-000042,2021.0,Q2,10-Q,2021-07-23,,AXP
5936,2020-12-31,191367000000,0000004962-21-000060,2021.0,Q3,10-Q,2021-10-22,,AXP
5937,2020-12-31,191367000000,0000004962-22-000008,2021.0,FY,10-K,2022-02-11,,AXP
5938,2020-12-31,191000000000,0000004962-23-000006,2022.0,FY,10-K,2023-02-10,CY2020Q4I,AXP
5939,2021-03-31,193067000000,0000004962-21-000028,2021.0,Q1,10-Q,2021-04-23,,AXP
5940,2021-03-31,193000000000,0000004962-22-000028,2022.0,Q1,10-Q,2022-04-22,CY2021Q1I,AXP
5941,2021-06-30,186973000000,0000004962-21-000042,2021.0,Q2,10-Q,2021-07-23,,AXP
5942,2021-06-30,187000000000,0000004962-22-000041,2022.0,Q2,10-Q,2022-07-22,CY2021Q2I,AXP
5943,2021-09-30,184261000000,0000004962-21-000060,2021.0,Q3,10-Q,2021-10-22,,AXP
5944,2021-09-30,184000000000,0000004962-22-000054,2022.0,Q3,10-Q,2022-10-21,CY2021Q3I,AXP
5945,2021-12-31,188548000000,0000004962-22-000008,2021.0,FY,10-K,2022-02-11,,AXP
5946,2021-12-31,188548000000,0000004962-22-000028,2022.0,Q1,10-Q,2022-04-22,,AXP
5947,2021-12-31,188548000000,0000004962-22-000041,2022.0,Q2,10-Q,2022-07-22,,AXP
5948,2021-12-31,188548000000,0000004962-22-000054,2022.0,Q3,10-Q,2022-10-21,,AXP
5949,2021-12-31,188548000000,0000004962-23-000006,2022.0,FY,10-K,2023-02-10,,AXP
5950,2021-12-31,189000000000,0000004962-24-000013,2023.0,FY,10-K,2024-02-09,CY2021Q4I,AXP
5951,2022-03-31,195862000000,0000004962-22-000028,2022.0,Q1,10-Q,2022-04-22,,AXP
5952,2022-03-31,196000000000,0000004962-23-000016,2023.0,Q1,10-Q,2023-04-21,CY2022Q1I,AXP
5953,2022-06-30,205298000000,0000004962-22-000041,2022.0,Q2,10-Q,2022-07-22,,AXP
5954,2022-06-30,205000000000,0000004962-23-000028,2023.0,Q2,10-Q,2023-07-25,CY2022Q2I,AXP
5955,2022-09-30,214915000000,0000004962-22-000054,2022.0,Q3,10-Q,2022-10-21,,AXP
5956,2022-09-30,215000000000,0000004962-23-000038,2023.0,Q3,10-Q,2023-10-20,CY2022Q3I,AXP
5957,2022-12-31,228354000000,0000004962-23-000006,2022.0,FY,10-K,2023-02-10,,AXP
5958,2022-12-31,228354000000,0000004962-23-000016,2023.0,Q1,10-Q,2023-04-21,,AXP
5959,2022-12-31,228354000000,0000004962-23-000028,2023.0,Q2,10-Q,2023-07-25,,AXP
5960,2022-12-31,228354000000,0000004962-23-000038,2023.0,Q3,10-Q,2023-10-20,,AXP
5961,2022-12-31,228354000000,0000004962-24-000013,2023.0,FY,10-K,2024-02-09,CY2022Q4I,AXP
5962,2023-03-31,235842000000,0000004962-23-000016,2023.0,Q1,10-Q,2023-04-21,,AXP
5963,2023-03-31,236000000000,0000004962-24-000031,2024.0,Q1,10-Q,2024-04-19,CY2023Q1I,AXP
5964,2023-06-30,244904000000,0000004962-23-000028,2023.0,Q2,10-Q,2023-07-25,CY2023Q2I,AXP
5965,2023-09-30,250587000000,0000004962-23-000038,2023.0,Q3,10-Q,2023-10-20,CY2023Q3I,AXP
5966,2023-12-31,261108000000,0000004962-24-000013,2023.0,FY,10-K,2024-02-09,,AXP
5967,2023-12-31,261108000000,0000004962-24-000031,2024.0,Q1,10-Q,2024-04-19,CY2023Q4I,AXP
5968,2024-03-31,269261000000,0000004962-24-000031,2024.0,Q1,10-Q,2024-04-19,CY2024Q1I,AXP
5969,2009-09-03,11459000000,0000723125-10-000019,2010.0,Q1,10-Q,2010-01-12,CY2009Q3I,MU
5970,2009-12-03,11726000000,0000723125-10-000019,2010.0,Q1,10-Q,2010-01-12,CY2009Q4I,MU
5971,2010-09-02,14693000000,0000723125-11-000037,2011.0,Q1,10-Q,2011-01-11,,MU
5972,2010-09-02,14693000000,0000723125-11-000085,2011.0,Q2,10-Q,2011-04-12,,MU
5973,2010-09-02,14693000000,0000723125-11-000122,2011.0,Q3,10-Q,2011-07-12,,MU
5974,2010-09-02,14693000000,0000723125-11-000189,2011.0,FY,10-K,2011-10-25,CY2010Q3I,MU
5975,2010-12-02,14617000000,0000723125-11-000037,2011.0,Q1,10-Q,2011-01-11,CY2010Q4I,MU
5976,2011-03-03,14398000000,0000723125-11-000085,2011.0,Q2,10-Q,2011-04-12,CY2011Q1I,MU
5977,2011-06-02,14570000000,0000723125-11-000122,2011.0,Q3,10-Q,2011-07-12,CY2011Q2I,MU
5978,2011-09-01,14752000000,0000723125-11-000189,2011.0,FY,10-K,2011-10-25,,MU
5979,2011-09-01,14752000000,0000723125-12-000007,2012.0,Q1,10-Q,2012-01-10,,MU
5980,2011-09-01,14752000000,0000723125-12-000057,2012.0,Q2,10-Q,2012-04-09,,MU
5981,2011-09-01,14752000000,0000723125-12-000084,2012.0,Q3,10-Q,2012-07-09,,MU
5982,2011-09-01,14752000000,0000723125-12-000156,2012.0,FY,10-K,2012-10-29,CY2011Q3I,MU
5983,2011-12-01,14211000000,0000723125-12-000007,2012.0,Q1,10-Q,2012-01-10,CY2011Q4I,MU
5984,2012-03-01,14139000000,0000723125-12-000057,2012.0,Q2,10-Q,2012-04-09,CY2012Q1I,MU
5985,2012-05-31,14316000000,0000723125-12-000084,2012.0,Q3,10-Q,2012-07-09,CY2012Q2I,MU
5986,2012-08-30,14328000000,0000723125-12-000156,2012.0,FY,10-K,2012-10-29,,MU
5987,2012-08-30,14328000000,0000723125-13-000007,2013.0,Q1,10-Q,2013-01-07,,MU
5988,2012-08-30,14328000000,0000723125-13-000042,2013.0,Q2,10-Q,2013-04-08,,MU
5989,2012-08-30,14328000000,0000723125-13-000108,2013.0,Q3,10-Q,2013-07-08,,MU
5990,2012-08-30,14328000000,0000723125-13-000228,2013.0,FY,10-K,2013-10-28,,MU
5991,2012-08-30,14328000000,0000723125-14-000133,2013.0,,8-K,2014-07-22,CY2012Q3I,MU
5992,2012-11-29,14067000000,0000723125-13-000007,2013.0,Q1,10-Q,2013-01-07,CY2012Q4I,MU
5993,2013-02-28,13912000000,0000723125-13-000042,2013.0,Q2,10-Q,2013-04-08,CY2013Q1I,MU
5994,2013-05-30,14055000000,0000723125-13-000108,2013.0,Q3,10-Q,2013-07-08,CY2013Q2I,MU
5995,2013-08-29,19118000000,0000723125-13-000228,2013.0,FY,10-K,2013-10-28,,MU
5996,2013-08-29,19118000000,0000723125-14-000013,2014.0,Q1,10-Q,2014-01-07,,MU
5997,2013-08-29,19118000000,0000723125-14-000068,2014.0,Q2,10-Q,2014-04-07,,MU
5998,2013-08-29,19118000000,0000723125-14-000120,2014.0,Q3,10-Q,2014-07-03,,MU
5999,2013-08-29,19118000000,0000723125-14-000133,2013.0,,8-K,2014-07-22,,MU
6000,2013-08-29,19118000000,0000723125-14-000195,2014.0,FY,10-K,2014-10-27,CY2013Q3I,MU
6001,2013-11-28,19794000000,0000723125-14-000013,2014.0,Q1,10-Q,2014-01-07,CY2013Q4I,MU
6002,2014-02-27,20615000000,0000723125-14-000068,2014.0,Q2,10-Q,2014-04-07,CY2014Q1I,MU
6003,2014-05-29,20495000000,0000723125-14-000120,2014.0,Q3,10-Q,2014-07-03,CY2014Q2I,MU
6004,2014-08-28,22498000000,0000723125-14-000195,2014.0,FY,10-K,2014-10-27,,MU
6005,2014-08-28,22498000000,0000723125-15-000010,2015.0,Q1,10-Q,2015-01-09,,MU
6006,2014-08-28,22498000000,0000723125-15-000039,2015.0,Q2,10-Q,2015-04-10,,MU
6007,2014-08-28,22498000000,0000723125-15-000063,2015.0,Q3,10-Q,2015-07-10,,MU
6008,2014-08-28,22416000000,0000723125-15-000112,2015.0,FY,10-K,2015-10-27,CY2014Q3I,MU
6009,2014-12-04,22542000000,0000723125-15-000010,2015.0,Q1,10-Q,2015-01-09,CY2014Q4I,MU
6010,2015-03-05,23818000000,0000723125-15-000039,2015.0,Q2,10-Q,2015-04-10,CY2015Q1I,MU
6011,2015-06-04,25136000000,0000723125-15-000063,2015.0,Q3,10-Q,2015-07-10,CY2015Q2I,MU
6012,2015-09-03,24143000000,0000723125-15-000112,2015.0,FY,10-K,2015-10-27,,MU
6013,2015-09-03,24143000000,0000723125-16-000146,2016.0,Q1,10-Q,2016-01-08,,MU
6014,2015-09-03,24143000000,0000723125-16-000176,2016.0,Q2,10-Q,2016-04-08,,MU
6015,2015-09-03,24143000000,0000723125-16-000201,2016.0,Q3,10-Q,2016-07-06,,MU
6016,2015-09-03,24143000000,0000723125-16-000269,2016.0,FY,10-K,2016-10-28,,MU
6017,2015-09-03,24143000000,0001104659-17-061554,0.0,,8-K,2017-10-10,CY2015Q3I,MU
6018,2015-12-03,24388000000,0000723125-16-000146,2016.0,Q1,10-Q,2016-01-08,CY2015Q4I,MU
6019,2016-03-03,24819000000,0000723125-16-000176,2016.0,Q2,10-Q,2016-04-08,CY2016Q1I,MU
6020,2016-06-02,27001000000,0000723125-16-000201,2016.0,Q3,10-Q,2016-07-06,CY2016Q2I,MU
6021,2016-09-01,27540000000,0000723125-16-000269,2016.0,FY,10-K,2016-10-28,,MU
6022,2016-09-01,27540000000,0000723125-17-000005,2017.0,Q1,10-Q,2017-01-09,,MU
6023,2016-09-01,27540000000,0000723125-17-000037,2017.0,Q2,10-Q,2017-03-28,,MU
6024,2016-09-01,27540000000,0000723125-17-000085,2017.0,Q3,10-Q,2017-06-30,,MU
6025,2016-09-01,27540000000,0001104659-17-061554,0.0,,8-K,2017-10-10,,MU
6026,2016-09-01,27540000000,0000723125-17-000131,2017.0,FY,10-K,2017-10-26,CY2016Q3I,MU
6027,2016-12-01,27836000000,0000723125-17-000005,2017.0,Q1,10-Q,2017-01-09,CY2016Q4I,MU
6028,2017-03-02,32355000000,0000723125-17-000037,2017.0,Q2,10-Q,2017-03-28,CY2017Q1I,MU
6029,2017-06-01,33267000000,0000723125-17-000085,2017.0,Q3,10-Q,2017-06-30,CY2017Q2I,MU
6030,2017-08-31,35336000000,0000723125-17-000131,2017.0,FY,10-K,2017-10-26,,MU
6031,2017-08-31,35336000000,0000723125-17-000166,2018.0,Q1,10-Q,2017-12-20,,MU
6032,2017-08-31,35336000000,0000723125-18-000036,2018.0,Q2,10-Q,2018-03-23,,MU
6033,2017-08-31,35336000000,0000723125-18-000065,2018.0,Q3,10-Q,2018-06-22,,MU
6034,2017-08-31,35336000000,0000723125-18-000092,2018.0,FY,10-K,2018-10-15,CY2017Q3I,MU
6035,2017-11-30,37191000000,0000723125-17-000166,2018.0,Q1,10-Q,2017-12-20,CY2017Q4I,MU
6036,2018-03-01,41263000000,0000723125-18-000036,2018.0,Q2,10-Q,2018-03-23,CY2018Q1I,MU
6037,2018-05-31,41845000000,0000723125-18-000065,2018.0,Q3,10-Q,2018-06-22,CY2018Q2I,MU
6038,2018-08-30,43376000000,0000723125-18-000092,2018.0,FY,10-K,2018-10-15,,MU
6039,2018-08-30,43376000000,0000723125-18-000156,2019.0,Q1,10-Q,2018-12-19,,MU
6040,2018-08-30,43376000000,0000723125-19-000014,2019.0,Q2,10-Q,2019-03-21,,MU
6041,2018-08-30,43376000000,0000723125-19-000035,2019.0,Q3,10-Q,2019-06-26,,MU
6042,2018-08-30,43376000000,0000723125-19-000094,2019.0,FY,10-K,2019-10-17,CY2018Q3I,MU
6043,2018-11-29,44595000000,0000723125-18-000156,2019.0,Q1,10-Q,2018-12-19,CY2018Q4I,MU
6044,2019-02-28,47487000000,0000723125-19-000014,2019.0,Q2,10-Q,2019-03-21,CY2019Q1I,MU
6045,2019-05-30,46288000000,0000723125-19-000035,2019.0,Q3,10-Q,2019-06-26,CY2019Q2I,MU
6046,2019-08-29,48887000000,0000723125-19-000094,2019.0,FY,10-K,2019-10-17,,MU
6047,2019-08-29,48887000000,0000723125-19-000174,2020.0,Q1,10-Q,2019-12-20,,MU
6048,2019-08-29,48887000000,0000723125-20-000034,2020.0,Q2,10-Q,2020-03-26,,MU
6049,2019-08-29,48887000000,0000723125-20-000067,2020.0,Q3,10-Q,2020-06-30,,MU
6050,2019-08-29,48887000000,0000723125-20-000082,2020.0,FY,10-K,2020-10-19,CY2019Q3I,MU
6051,2019-11-28,49649000000,0000723125-19-000174,2020.0,Q1,10-Q,2019-12-20,CY2019Q4I,MU
6052,2020-02-27,49648000000,0000723125-20-000034,2020.0,Q2,10-Q,2020-03-26,CY2020Q1I,MU
6053,2020-05-28,52005000000,0000723125-20-000067,2020.0,Q3,10-Q,2020-06-30,CY2020Q2I,MU
6054,2020-09-03,53678000000,0000723125-20-000082,2020.0,FY,10-K,2020-10-19,,MU
6055,2020-09-03,53678000000,0000723125-21-000012,2021.0,Q1,10-Q,2021-01-08,,MU
6056,2020-09-03,53678000000,0000723125-21-000032,2021.0,Q2,10-Q,2021-04-01,,MU
6057,2020-09-03,53678000000,0000723125-21-000052,2021.0,Q3,10-Q,2021-07-01,,MU
6058,2020-09-03,53678000000,0000723125-21-000065,2021.0,FY,10-K,2021-10-08,CY2020Q3I,MU
6059,2020-12-03,53691000000,0000723125-21-000012,2021.0,Q1,10-Q,2021-01-08,CY2020Q4I,MU
6060,2021-03-04,54135000000,0000723125-21-000032,2021.0,Q2,10-Q,2021-04-01,CY2021Q1I,MU
6061,2021-06-03,55943000000,0000723125-21-000052,2021.0,Q3,10-Q,2021-07-01,CY2021Q2I,MU
6062,2021-09-02,58849000000,0000723125-21-000065,2021.0,FY,10-K,2021-10-08,,MU
6063,2021-09-02,58849000000,0000723125-22-000004,2022.0,Q1,10-Q,2022-01-06,,MU
6064,2021-09-02,58849000000,0000723125-22-000016,2022.0,Q2,10-Q,2022-03-30,,MU
6065,2021-09-02,58849000000,0000723125-22-000036,2022.0,Q3,10-Q,2022-07-01,,MU
6066,2021-09-02,58849000000,0000723125-22-000048,2022.0,FY,10-K,2022-10-07,CY2021Q3I,MU
6067,2021-12-02,61246000000,0000723125-22-000004,2022.0,Q1,10-Q,2022-01-06,CY2021Q4I,MU
6068,2022-03-03,63696000000,0000723125-22-000016,2022.0,Q2,10-Q,2022-03-30,CY2022Q1I,MU
6069,2022-06-02,65296000000,0000723125-22-000036,2022.0,Q3,10-Q,2022-07-01,CY2022Q2I,MU
6070,2022-09-01,66283000000,0000723125-22-000048,2022.0,FY,10-K,2022-10-07,,MU
6071,2022-09-01,66283000000,0000723125-22-000072,2023.0,Q1,10-Q,2022-12-22,,MU
6072,2022-09-01,66283000000,0000723125-23-000022,2023.0,Q2,10-Q,2023-03-29,,MU
6073,2022-09-01,66283000000,0000723125-23-000041,2023.0,Q3,10-Q,2023-06-29,,MU
6074,2022-09-01,66283000000,0000723125-23-000054,2023.0,FY,10-K,2023-10-06,CY2022Q3I,MU
6075,2022-12-01,67874000000,0000723125-22-000072,2023.0,Q1,10-Q,2022-12-22,CY2022Q4I,MU
6076,2023-03-02,66520000000,0000723125-23-000022,2023.0,Q2,10-Q,2023-03-29,CY2023Q1I,MU
6077,2023-06-01,65680000000,0000723125-23-000041,2023.0,Q3,10-Q,2023-06-29,CY2023Q2I,MU
6078,2023-08-31,64254000000,0000723125-23-000054,2023.0,FY,10-K,2023-10-06,,MU
6079,2023-08-31,64254000000,0000723125-23-000077,2024.0,Q1,10-Q,2023-12-21,,MU
6080,2023-08-31,64254000000,0000723125-24-000007,2024.0,Q2,10-Q,2024-03-21,CY2023Q3I,MU
6081,2023-11-30,63776000000,0000723125-23-000077,2024.0,Q1,10-Q,2023-12-21,CY2023Q4I,MU
6082,2024-02-29,65718000000,0000723125-24-000007,2024.0,Q2,10-Q,2024-03-21,CY2024Q1I,MU
6083,2008-12-31,36427000000,0001193125-09-169378,2009.0,Q2,10-Q,2009-08-10,,AMGN
6084,2008-12-31,36427000000,0001193125-09-227739,2009.0,Q3,10-Q,2009-11-06,,AMGN
6085,2008-12-31,36427000000,0001193125-10-044311,2009.0,FY,10-K,2010-03-01,CY2008Q4I,AMGN
6086,2009-06-30,38840000000,0001193125-09-169378,2009.0,Q2,10-Q,2009-08-10,CY2009Q2I,AMGN
6087,2009-09-30,40940000000,0001193125-09-227739,2009.0,Q3,10-Q,2009-11-06,CY2009Q3I,AMGN
6088,2009-12-31,39629000000,0001193125-10-044311,2009.0,FY,10-K,2010-03-01,,AMGN
6089,2009-12-31,39629000000,0001193125-10-112950,2010.0,Q1,10-Q,2010-05-07,,AMGN
6090,2009-12-31,39629000000,0000950123-10-074870,2010.0,Q2,10-Q,2010-08-09,,AMGN
6091,2009-12-31,39629000000,0000950123-10-102391,2010.0,Q3,10-Q,2010-11-08,,AMGN
6092,2009-12-31,39629000000,0000950123-11-018800,2010.0,FY,10-K,2011-02-25,CY2009Q4I,AMGN
6093,2010-03-31,40366000000,0001193125-10-112950,2010.0,Q1,10-Q,2010-05-07,CY2010Q1I,AMGN
6094,2010-06-30,40800000000,0000950123-10-074870,2010.0,Q2,10-Q,2010-08-09,CY2010Q2I,AMGN
6095,2010-09-30,43534000000,0000950123-10-102391,2010.0,Q3,10-Q,2010-11-08,CY2010Q3I,AMGN
6096,2010-12-31,43486000000,0000950123-11-018800,2010.0,FY,10-K,2011-02-25,,AMGN
6097,2010-12-31,43486000000,0000950123-11-048073,2011.0,Q1,10-Q,2011-05-10,,AMGN
6098,2010-12-31,43486000000,0000950123-11-074348,2011.0,Q2,10-Q,2011-08-08,,AMGN
6099,2010-12-31,43486000000,0001193125-11-296147,2011.0,Q3,10-Q,2011-11-04,,AMGN
6100,2010-12-31,43486000000,0001193125-12-086670,2011.0,FY,10-K,2012-02-29,CY2010Q4I,AMGN
6101,2011-03-31,42714000000,0000950123-11-048073,2011.0,Q1,10-Q,2011-05-10,CY2011Q1I,AMGN
6102,2011-06-30,46936000000,0000950123-11-074348,2011.0,Q2,10-Q,2011-08-08,CY2011Q2I,AMGN
6103,2011-09-30,45765000000,0001193125-11-296147,2011.0,Q3,10-Q,2011-11-04,CY2011Q3I,AMGN
6104,2011-12-31,48871000000,0001193125-12-086670,2011.0,FY,10-K,2012-02-29,,AMGN
6105,2011-12-31,48871000000,0001193125-12-216282,2012.0,Q1,10-Q,2012-05-08,,AMGN
6106,2011-12-31,48871000000,0001193125-12-344279,2012.0,Q2,10-Q,2012-08-08,,AMGN
6107,2011-12-31,48871000000,0001445305-12-003469,2012.0,Q3,10-Q,2012-11-06,,AMGN
6108,2011-12-31,48871000000,0001445305-13-000364,2012.0,FY,10-K,2013-02-27,CY2011Q4I,AMGN
6109,2012-03-31,49250000000,0001193125-12-216282,2012.0,Q1,10-Q,2012-05-08,CY2012Q1I,AMGN
6110,2012-06-30,52226000000,0001193125-12-344279,2012.0,Q2,10-Q,2012-08-08,CY2012Q2I,AMGN
6111,2012-09-30,55448000000,0001445305-12-003469,2012.0,Q3,10-Q,2012-11-06,CY2012Q3I,AMGN
6112,2012-12-31,54298000000,0001445305-13-000364,2012.0,FY,10-K,2013-02-27,,AMGN
6113,2012-12-31,54298000000,0001445305-13-001107,2013.0,Q1,10-Q,2013-05-03,,AMGN
6114,2012-12-31,54298000000,0000318154-13-000008,2013.0,Q2,10-Q,2013-08-06,,AMGN
6115,2012-12-31,54298000000,0000318154-13-000012,2013.0,Q3,10-Q,2013-10-29,,AMGN
6116,2012-12-31,54298000000,0000318154-14-000004,2013.0,FY,10-K,2014-02-24,CY2012Q4I,AMGN
6117,2013-03-31,51640000000,0001445305-13-001107,2013.0,Q1,10-Q,2013-05-03,CY2013Q1I,AMGN
6118,2013-06-30,52610000000,0000318154-13-000008,2013.0,Q2,10-Q,2013-08-06,CY2013Q2I,AMGN
6119,2013-09-30,57073000000,0000318154-13-000012,2013.0,Q3,10-Q,2013-10-29,CY2013Q3I,AMGN
6120,2013-12-31,66125000000,0000318154-14-000004,2013.0,FY,10-K,2014-02-24,,AMGN
6121,2013-12-31,66125000000,0000318154-14-000008,2014.0,Q1,10-Q,2014-04-30,,AMGN
6122,2013-12-31,66125000000,0000318154-14-000017,2014.0,Q2,10-Q,2014-08-05,,AMGN
6123,2013-12-31,66125000000,0000318154-14-000022,2014.0,Q3,10-Q,2014-10-29,,AMGN
6124,2013-12-31,66125000000,0000318154-15-000005,2014.0,FY,10-K,2015-02-19,CY2013Q4I,AMGN
6125,2014-03-31,67004000000,0000318154-14-000008,2014.0,Q1,10-Q,2014-04-30,CY2014Q1I,AMGN
6126,2014-06-30,69534000000,0000318154-14-000017,2014.0,Q2,10-Q,2014-08-05,CY2014Q2I,AMGN
6127,2014-09-30,70775000000,0000318154-14-000022,2014.0,Q3,10-Q,2014-10-29,CY2014Q3I,AMGN
6128,2014-12-31,69009000000,0000318154-15-000005,2014.0,FY,10-K,2015-02-19,,AMGN
6129,2014-12-31,69009000000,0000318154-15-000010,2015.0,Q1,10-Q,2015-04-27,,AMGN
6130,2014-12-31,69009000000,0000318154-15-000022,2015.0,Q2,10-Q,2015-08-05,,AMGN
6131,2014-12-31,69009000000,0000318154-15-000025,2015.0,Q3,10-Q,2015-11-02,,AMGN
6132,2014-12-31,69009000000,0000318154-16-000031,2015.0,FY,10-K,2016-02-16,,AMGN
6133,2014-12-31,68882000000,0000318154-16-000055,0.0,,8-K,2016-10-31,CY2014Q4I,AMGN
6134,2015-03-31,68952000000,0000318154-15-000010,2015.0,Q1,10-Q,2015-04-27,CY2015Q1I,AMGN
6135,2015-06-30,71209000000,0000318154-15-000022,2015.0,Q2,10-Q,2015-08-05,CY2015Q2I,AMGN
6136,2015-09-30,71869000000,0000318154-15-000025,2015.0,Q3,10-Q,2015-11-02,CY2015Q3I,AMGN
6137,2015-12-31,71576000000,0000318154-16-000031,2015.0,FY,10-K,2016-02-16,,AMGN
6138,2015-12-31,71449000000,0000318154-16-000035,2016.0,Q1,10-Q,2016-05-02,,AMGN
6139,2015-12-31,71449000000,0000318154-16-000046,2016.0,Q2,10-Q,2016-07-29,,AMGN
6140,2015-12-31,71449000000,0000318154-16-000053,2016.0,Q3,10-Q,2016-10-28,,AMGN
6141,2015-12-31,71449000000,0000318154-16-000055,0.0,,8-K,2016-10-31,,AMGN
6142,2015-12-31,71449000000,0000318154-17-000004,2016.0,FY,10-K,2017-02-14,CY2015Q4I,AMGN
6143,2016-03-31,75116000000,0000318154-16-000035,2016.0,Q1,10-Q,2016-05-02,CY2016Q1I,AMGN
6144,2016-06-30,75471000000,0000318154-16-000046,2016.0,Q2,10-Q,2016-07-29,CY2016Q2I,AMGN
6145,2016-09-30,78150000000,0000318154-16-000053,2016.0,Q3,10-Q,2016-10-28,CY2016Q3I,AMGN
6146,2016-12-31,77626000000,0000318154-17-000004,2016.0,FY,10-K,2017-02-14,,AMGN
6147,2016-12-31,77626000000,0000318154-17-000009,2017.0,Q1,10-Q,2017-04-27,,AMGN
6148,2016-12-31,77626000000,0000318154-17-000021,2017.0,Q2,10-Q,2017-07-26,,AMGN
6149,2016-12-31,77626000000,0000318154-17-000027,2017.0,Q3,10-Q,2017-10-26,,AMGN
6150,2016-12-31,77626000000,0000318154-18-000004,2017.0,FY,10-K,2018-02-13,CY2016Q4I,AMGN
6151,2017-03-31,77862000000,0000318154-17-000009,2017.0,Q1,10-Q,2017-04-27,CY2017Q1I,AMGN
6152,2017-06-30,79587000000,0000318154-17-000021,2017.0,Q2,10-Q,2017-07-26,CY2017Q2I,AMGN
6153,2017-09-30,80331000000,0000318154-17-000027,2017.0,Q3,10-Q,2017-10-26,CY2017Q3I,AMGN
6154,2017-12-31,79954000000,0000318154-18-000004,2017.0,FY,10-K,2018-02-13,,AMGN
6155,2017-12-31,79954000000,0000318154-18-000008,2018.0,Q1,10-Q,2018-04-25,,AMGN
6156,2017-12-31,79954000000,0000318154-18-000015,2018.0,Q2,10-Q,2018-07-27,,AMGN
6157,2017-12-31,79954000000,0000318154-18-000022,2018.0,Q3,10-Q,2018-10-31,,AMGN
6158,2017-12-31,79954000000,0000318154-19-000008,2018.0,FY,10-K,2019-02-13,CY2017Q4I,AMGN
6159,2018-03-31,71164000000,0000318154-18-000008,2018.0,Q1,10-Q,2018-04-25,CY2018Q1I,AMGN
6160,2018-06-30,67684000000,0000318154-18-000015,2018.0,Q2,10-Q,2018-07-27,CY2018Q2I,AMGN
6161,2018-09-30,67333000000,0000318154-18-000022,2018.0,Q3,10-Q,2018-10-31,CY2018Q3I,AMGN
6162,2018-12-31,66416000000,0000318154-19-000008,2018.0,FY,10-K,2019-02-13,,AMGN
